t_id_predio;numero_predial;vigencia_actualizacion_catastral
1042199;470010107000000490905901190350;2023-01-04
3008253;470010110000000400904901041072;2023-02-02
925734;470010107000000320901901060051;2023-01-04
1010381;470010107000000190905901090242;2023-01-04
1044226;470010107000000970026000000000;2023-01-04
1000250;470010107000001340020000000000;2023-01-04
675752;470010110000000630901901020166;2023-02-02
3009600;470010110000000640905901010840;2023-02-02
1000525;470010104000000010901901020060;2023-01-04
930813;470010107000001320018000000000;2023-01-04
988742;470010108000000010901903010655;2023-01-04
731407;470010110000000190902901010342;2023-02-02
3018228;470010107000000520903901040061;2023-01-04
982002;470010110000000710901901010016;2023-02-02
804537;470010108000000010901904091118;2023-01-04
968254;470010107000000460903901110354;2023-01-04
989094;470010110000000380901901060413;2023-02-02
1069759;470010002000000070902910040195;2022-12-20
678267;470010110000000190904901030377;2023-02-02
720549;470010104000000800031000000000;2023-01-04
1024221;470010108000000090006500000015;2023-01-04
3021672;470010107000000690907901020386;2023-01-04
989708;470010110000000380903901001018;2023-02-02
862564;470010110000000400904901161055;2023-02-02
1042433;470010104000000550901901010004;2023-01-04
983057;470010108000000010901901040394;2023-01-04
1033281;470010108000000140901901010034;2023-01-04
969783;470010107000000170903901060120;2023-01-04
949764;470010107000000740901901170238;2023-01-04
970745;470010107000000490904901140275;2023-01-04
986230;470010110000000640903900010375;2023-02-02
1034819;470010107000000130903901040120;2023-01-04
3015036;470010104000000300905901030053;2023-01-04
866849;470010104000000300904901090902;2023-01-04
3021060;470010110000000400904902131170;2023-02-02
3019020;470010104000000290901901020043;2023-01-04
803792;470010107000000270906901010297;2023-01-04
765004;470010110000002530901901070061;2023-02-02
666250;470010002000000070903922050439;2023-01-23
957852;470010110000000920004000000000;2023-02-02
929906;470010110000001190010000000000;2023-02-02
3017799;470010110000000640903903050569;2023-02-02
3009813;470010104000000280902901010036;2023-01-04
1041588;470010002000000070902901050018;2022-12-20
672248;470010107000000490904901010155;2023-01-04
945269;470010002000000070905914040275;2023-01-21
3024567;470010104000000290901901020076;2023-01-04
3024639;470010104000000020902901030134;2023-01-04
958875;470010107000000570903901130222;2023-01-04
1020367;470010002000000070905922030431;2023-01-21
940143;470010107000000150904900000000;2023-01-04
3021297;470010107000000690907901020394;2023-01-04
752636;470010110000000640901901100091;2023-02-02
977383;470010108000000020902901050001;2023-01-04
975466;470010108000000090018000000000;2023-01-04
1053095;470010108000000010901901040358;2023-01-04
3007566;470010110000000640905901020869;2023-02-02
1053406;470010107000000570903901010106;2023-01-04
675902;470010107000000070902901020031;2023-01-04
729358;470010002000000067045000000000;2022-07-20
985528;470010107000000570901901030037;2023-01-04
721982;470010002000000070903911040213;2023-01-23
959236;470010108000000180902901010192;2023-01-04
3025092;470010002000000070902903050058;2022-12-20
774867;470010108000000010901904021648;2023-01-04
754060;470010110000000640905901010947;2023-02-02
1064391;470010110000000470901901020015;2023-02-02
1049257;470010107000000490907901060716;2023-01-04
722250;470010002000000070903919020367;2023-01-23
1053167;470010107000000190901901010002;2023-01-04
3020412;470010104000000300905901161601;2023-01-04
774714;470010107000000080905901130231;2023-01-04
754252;470010110000000640905901020972;2023-02-02
3012918;470010110000000530902901010124;2023-02-02
957343;470010110000000870902901000061;2023-02-02
894959;470010108000000180902901160108;2023-01-04
3016254;470010107000000490904901010171;2023-01-04
680844;470010107000000280901901050024;2023-01-04
3008100;470010107000000120902901060278;2023-01-04
1056155;470010002000000076901908020170;2023-01-21
772610;470010110000000630901901010068;2023-02-02
3024534;470010107000000280904901030466;2023-01-04
975437;470010108000000010901902030167;2023-01-04
1053169;470010108000000010901901020084;2023-01-04
813862;470010110000001520002500000002;2023-02-02
1009798;470010110000000670903901100076;2023-02-02
940830;470010002000000040901900000099;2023-01-21
944119;470010104000000300903901030062;2023-01-04
3019761;470010107000000220903901060121;2023-01-04
3024975;470010110000000400904901000601;2023-02-02
966477;470010104000000540901901010056;2023-01-04
3017034;470010107000000280904901010136;2023-01-04
997949;470010107000000460901901010022;2023-01-04
989427;470010108000000160901901020052;2023-01-04
980848;470010110000000630901901020188;2023-02-02
720171;470010104000000630901901040013;2023-01-04
1021608;470010104000000170901901060046;2023-01-04
769874;470010108000000060901901050024;2023-01-04
678033;470010107000000230902901040007;2023-01-04
758349;470010110000000830901901111106;2023-02-02
1003842;470010104000000300006000000000;2023-01-04
3009246;470010104000000290901901020093;2023-01-04
1068224;470010107000000690907901110293;2023-01-04
678080;470010002000000070905909050178;2023-01-21
3022095;470010110000000400904901000595;2023-02-02
1008123;470010110000000710901901010108;2023-02-02
1060230;470010002000000070902901010001;2022-12-20
1014815;470010110000000690901901130060;2023-02-02
849405;470010108000000090006200000002;2023-01-04
719439;470010104000000280902901020102;2023-01-04
1064642;470010110000000540902901010072;2023-02-02
691333;470010107000000280906901010607;2023-01-04
979388;470010110000000640903901010682;2023-02-02
796748;470010107000000270904900000168;2023-01-04
3006681;470010002000000040901901010035;2023-01-21
3025140;470010110000000400904901030854;2023-02-02
3014976;470010108000000010901901010029;2023-01-04
717708;470010107000001270015500000001;2023-01-04
1048758;470010108000000070801800000034;2023-01-04
718319;470010110000001160008500000001;2023-02-02
1007920;470010107000000190905901010154;2023-01-04
1044441;470010107000000190903901070103;2023-01-04
718427;470010104000001640007500000001;2023-01-04
1071360;470010002000000070903907030132;2023-01-23
3024279;470010107000000080912901050556;2023-01-04
754818;470010110000000660901901000021;2023-02-02
695743;470010107000000690902901040058;2023-01-04
1056303;470010107000000590004000000000;2023-01-04
1049134;470010108000000010901904171254;2023-01-04
958324;470010107000000570006000000000;2023-01-04
3008676;470010110000000480902900000019;2023-02-02
829578;470010110000000680018000000000;2023-02-02
3023880;470010107000000770902901010059;2023-01-04
1033788;470010107000001550801800000000;2023-01-04
941737;470010107000000310904901010127;2023-01-04
1049149;470010110000000380901901070364;2023-02-02
988392;470010003000000010395000000000;2023-01-18
1008044;470010104000001640005500000001;2023-01-04
1028802;470010104000000680007000000000;2023-01-04
3010251;470010108000000190901901040039;2023-01-04
1029563;470010110000000570902900000170;2023-02-02
3009207;470010107000000070903901060096;2023-01-04
3022026;470010110000000380906901011548;2023-02-02
750556;470010110000000570903901060252;2023-02-02
1033923;470010107000000270906901010302;2023-01-04
3018249;470010110000000580902901990082;2023-02-02
930907;470010110000000250152500000031;2023-02-02
805242;470010108000000010901904101145;2023-01-04
979424;470010108000000010901901040356;2023-01-04
679067;470010110000000400904901000638;2023-02-02
3022110;470010107000001610801800000008;2023-01-04
809443;470010110000002530003000000000;2023-02-02
959224;470010108000000010901903171037;2023-01-04
962929;470010107000000370902901020053;2023-01-04
3024465;470010110000000400904901000599;2023-02-02
1052754;470010107000001210904901070193;2023-01-04
969091;470010107000000190903901000280;2023-01-04
819666;470010108000000010901904091128;2023-01-04
693449;470010110000000530903901000375;2023-02-02
812954;470010110000000620901901050087;2023-02-02
988662;470010110000000400901900010056;2023-02-02
853939;470010108000000010901904191290;2023-01-04
660359;470010108000000180903901080254;2023-01-04
1057283;470010104000000010901901070135;2023-01-04
954114;470010107000000150904901010251;2023-01-04
1007755;470010104000000760017000000000;2023-01-04
1053449;470010107000000490904901180282;2023-01-04
3024354;470010107000000400902901030033;2023-01-04
685659;470010107000000460903901010282;2023-01-04
677356;470010104000000800020000000000;2023-01-04
1053506;470010110000000870902901000110;2023-02-02
1053320;470010104000000180001000000000;2023-01-04
1039077;470010107000000490905902000607;2023-01-04
975065;470010107000000520901901020022;2023-01-04
962826;470010107000000370901901020010;2023-01-04
1007635;470010107000000370902901020054;2023-01-04
663165;470010107000001570801800000049;2023-01-04
978035;470010107000000570903901010099;2023-01-04
821803;470010106000000560901901040030;2023-01-21
1053235;470010110000000620903901990543;2023-02-02
3015831;470010107000000600902901010071;2023-01-04
3023037;470010110000000580902901980117;2023-02-02
691226;470010002000000070903904020065;2023-01-23
3020250;470010104000000560901901030047;2023-01-04
937849;470010110000000250119000000000;2023-02-02
3011265;470010107000000630904901070374;2023-01-04
943915;470010104000000320903901010085;2023-01-04
3019341;470010107000000270905901010244;2023-01-04
763692;470010110000001690002000000000;2023-02-02
1000208;470010106000000560901905060278;2023-01-21
1056879;470010107000000280903901010079;2023-01-04
1033680;470010110000000610903900000234;2023-02-02
3019818;470010107000000430901901010038;2023-01-04
959307;470010107000000300905901141406;2023-01-04
685718;470010002000000076901907020601;2023-01-21
988639;470010107000000080910901020408;2023-01-04
3016113;470010107000000280904902030309;2023-01-04
683577;470010107000000630904901010306;2023-01-04
3024456;470010107000000770902901010046;2023-01-04
663627;470010110000002530901901010007;2023-02-02
957063;470010110000000020026000000000;2023-02-02
3023256;470010107000000490905902150409;2023-01-04
914450;470010002000000070902915010283;2022-12-20
690151;470010104000000540901901010017;2023-01-04
991482;470010108000000020902901040175;2023-01-04
864519;470010107000000460903901010156;2023-01-04
941959;470010107000000170903901010161;2023-01-04
3010167;470010110000000380901902060439;2023-02-02
1028644;470010002000000070905917020326;2023-01-21
1028833;470010104000000260003000000000;2023-01-04
668247;470010107000000690901901020029;2023-01-04
972353;470010002000000040901901020042;2023-01-21
980104;470010110000000630901901070271;2023-02-02
988547;470010110000000380901902110512;2023-02-02
979207;470010110000000620903901130701;2023-02-02
989235;470010110000000620903901080664;2023-02-02
1015771;470010104000000280902902020115;2023-01-04
969490;470010107000000410903901010045;2023-01-04
1004350;470010107000000450902901030035;2023-01-04
3021906;470010107000000630903901010218;2023-01-04
976984;470010107000000690069000000000;2023-01-04
980544;470010107000000570904901030004;2023-01-04
1060441;470010110000001550004500000001;2023-02-02
731015;470010002000000076901905070520;2023-01-21
989353;470010107000000690905901010135;2023-01-04
668216;470010002000000070905915030289;2023-01-21
890320;470010001000000020801800002425;2022-12-27
1008392;470010107000000740901901070028;2023-01-04
1056569;470010110000000400904901041058;2023-02-02
3020499;470010104000000290901901020066;2023-01-04
974564;470010107000000460902901010058;2023-01-04
957376;470010110000000830901902191912;2023-02-02
693828;470010107000000550901901030031;2023-01-04
669333;470010107000000690905901010146;2023-01-04
3012582;470010107000000170903901060118;2023-01-04
975694;470010108000000010901903040898;2023-01-04
3019641;470010107000000280904901150365;2023-01-04
988765;470010110000000530902901010150;2023-02-02
1048888;470010110000000190901900010036;2023-02-02
1064746;470010110000000400903901010214;2023-02-02
1052734;470010107000000460903901050331;2023-01-04
3006909;470010002000000040901900000110;2023-01-21
947416;470010104000000130901901050034;2023-01-04
955695;470010108000000190901901040037;2023-01-04
986441;470010107000000690903901010083;2023-01-04
981749;470010110000000380901902010064;2023-02-02
773613;470010115000006650902900002055;2023-01-18
692882;470010110000000100901901000098;2023-02-02
945272;470010104000000280902901070162;2023-01-04
682328;470010110000000540801800000005;2023-02-02
796763;470010107000000280903901010034;2023-01-04
667710;470010110000000730901901100172;2023-02-02
979780;470010110000000400903901000201;2023-02-02
1049288;470010108000000020902901010111;2023-01-04
3006981;470010108000000010901903030826;2023-01-04
3024150;470010107000000630903901100150;2023-01-04
1069789;470010002000000070902915030290;2022-12-20
681107;470010108000000180903901100271;2023-01-04
972816;470010104000000020903901010201;2023-01-04
3010743;470010110000000540902901010074;2023-02-02
