t_id_predio;numero_predial;condicion_predio;destinacion_economica
945195;470010107000000150904901020299;PH.Unidad_Predial;Forestal
960388;470010115000006810901900000086;PH.Unidad_Predial;Forestal
3024912;470010104000000290901901060123;PH.Unidad_Predial;Agropecuario
967718;470010107000000490904901010237;PH.Unidad_Predial;Forestal
973602;470010107000000310904901010117;PH.Unidad_Predial;Forestal
3009489;470010110000000380903901000781;PH.Unidad_Predial;Forestal
1048978;470010107000000460903901050330;PH.Unidad_Predial;Forestal
972567;470010107000000310901901030011;PH.Unidad_Predial;Forestal
983540;470010107000000740901902030132;PH.Unidad_Predial;Forestal
789509;470010112000000030017000000000;NPH;Forestal
796963;470010105000000430017000000000;NPH;Forestal
3020862;470010107000000070902901100064;PH.Unidad_Predial;Forestal
726262;470010108000000090006500000006;Informal;Forestal
3012087;470010107000000310905901060149;PH.Unidad_Predial;Forestal
972670;470010104000000610903901010121;PH.Unidad_Predial;Forestal
982556;470010110000000380901902020159;PH.Unidad_Predial;Forestal
1029165;470010110000000640903901010625;PH.Unidad_Predial;Forestal
987281;470010110000000190906900000357;PH.Unidad_Predial;Agropecuario
838126;470010105000002650001500000011;Parque_Cementerio.Unidad_Predial;Forestal
3020589;470010107000000270905901030262;PH.Unidad_Predial;Agropecuario
764473;470010109000004200007500000001;Parque_Cementerio.Unidad_Predial;Forestal
1048883;470010110000000480904901010060;PH.Unidad_Predial;Forestal
788264;470010106000001160007000000000;NPH;Forestal
3024285;470010104000000290901901020057;PH.Unidad_Predial;Agropecuario
968656;470010107000000310901901010002;PH.Unidad_Predial;Forestal
954633;470010108000000010901901020112;PH.Unidad_Predial;Forestal
722362;470010900000000010003000000000;NPH;Forestal
785781;470010110000000630901901020209;PH.Unidad_Predial;Forestal
3013179;470010108000000010901901060435;PH.Unidad_Predial;Forestal
1015768;470010107000000270906901010284;PH.Unidad_Predial;Agropecuario
971173;470010106000009060009500000001;Parque_Cementerio.Unidad_Predial;Forestal
980202;470010108000000020902901140057;PH.Unidad_Predial;Forestal
979490;470010107000000630904901020337;PH.Unidad_Predial;Forestal
846729;470010103000004620010500000161;Parque_Cementerio.Unidad_Predial;Forestal
3017958;470010110000000580902901980127;PH.Unidad_Predial;Forestal
1049609;470010104000000020903901150312;PH.Unidad_Predial;Agropecuario
786382;470010109000002580801800000069;Condominio.Unidad_Predial;Forestal
712012;470010106000011580015500000001;Parque_Cementerio.Unidad_Predial;Forestal
1035656;470010105000000410004000000000;NPH;Forestal
3019143;470010110000000620902901100398;PH.Unidad_Predial;Forestal
987016;470010107000000690907901140466;PH.Unidad_Predial;Forestal
1034359;470010110000000380903901001254;PH.Unidad_Predial;Forestal
798974;470010115000002680027000000000;NPH;Forestal
986270;470010110000000380901902010025;PH.Unidad_Predial;Forestal
991783;470010110000000710901901010011;PH.Unidad_Predial;Forestal
3022152;470010110000000190903901000311;PH.Unidad_Predial;Agropecuario
1052690;470010110000000380903901000890;PH.Unidad_Predial;Forestal
3010602;470010110000000620901901010053;PH.Unidad_Predial;Forestal
1015572;470010106000000560901904060233;PH.Unidad_Predial;Forestal
944541;470010107000000150903901070162;PH.Unidad_Predial;Forestal
992585;470010115000006650904900002701;PH.Unidad_Predial;Forestal
3010263;470010107000000020901901010065;PH.Unidad_Predial;Forestal
1028421;470010107000000150904901010295;PH.Unidad_Predial;Forestal
991891;470010110000000640905901010791;PH.Unidad_Predial;Forestal
3018384;470010110000000640903900010355;PH.Unidad_Predial;Forestal
3017763;470010110000000580902901990081;PH.Unidad_Predial;Forestal
3020037;470010107000000490905901000531;PH.Unidad_Predial;Forestal
3020295;470010107000000300905901020025;PH.Unidad_Predial;Forestal
3019632;470010104000000290901901060124;PH.Unidad_Predial;Agropecuario
941523;470010104000000800046000000000;NPH;Forestal
982284;470010110000000870902901010163;PH.Unidad_Predial;Forestal
1010998;470010107000000740901902040194;PH.Unidad_Predial;Forestal
960029;470010113000000920901900000047;PH.Unidad_Predial;Agropecuario
791460;470010106000004510007000000000;NPH;Forestal
3014541;470010108000000010901903171040;PH.Unidad_Predial;Forestal
963996;470010106000009380007500000001;Parque_Cementerio.Unidad_Predial;Forestal
3020748;470010107000000300905901110011;PH.Unidad_Predial;Forestal
1000341;470010110000000480904901010041;PH.Unidad_Predial;Forestal
977325;470010107000001210904901060126;PH.Unidad_Predial;Forestal
1041289;470010110000000620903901110692;PH.Unidad_Predial;Forestal
3007083;470010107000000740901902030135;PH.Unidad_Predial;Forestal
969668;470010107000000200903901030059;PH.Unidad_Predial;Forestal
985569;470010107000000630904901000256;PH.Unidad_Predial;Forestal
997909;470010107000000270905901010250;PH.Unidad_Predial;Agropecuario
868850;470010106000012130023500000001;Parque_Cementerio.Unidad_Predial;Forestal
1041984;470010110000000380903901001256;PH.Unidad_Predial;Forestal
1002246;470010106000001270001000000000;NPH;Forestal
1064748;470010110000000640903901010676;PH.Unidad_Predial;Forestal
3016014;470010107000000490905901050306;PH.Unidad_Predial;Forestal
945719;470010107000000460903901130218;PH.Unidad_Predial;Forestal
661172;470010106000010170007000000000;NPH;Forestal
3010890;470010108000000180903901110282;PH.Unidad_Predial;Forestal
980559;470010110000000190901902040172;PH.Unidad_Predial;Forestal
1049278;470010107000000130902901030080;PH.Unidad_Predial;Forestal
989532;470010110000000380903901000858;PH.Unidad_Predial;Forestal
799141;470010106000007690801800000019;Condominio.Unidad_Predial;Forestal
968328;470010107000000080911900000462;PH.Unidad_Predial;Forestal
1034353;470010110000000640903900010752;PH.Unidad_Predial;Forestal
1015565;470010110000000480904901130204;PH.Unidad_Predial;Forestal
973736;470010107000000080910901020415;PH.Unidad_Predial;Forestal
943431;470010107000000460903901130362;PH.Unidad_Predial;Forestal
1043578;470010900000002050013000000000;NPH;Forestal
3023496;470010110000000580902901060165;PH.Unidad_Predial;Forestal
3013896;470010110000000380901902010052;PH.Unidad_Predial;Forestal
971108;470010107000000210008000000000;NPH;Agropecuario
972533;470010107000000150903901020106;PH.Unidad_Predial;Forestal
982359;470010110000001190009200000001;Informal;Forestal
694248;470010110000000400903901000188;PH.Unidad_Predial;Forestal
672697;470010103000002980003000000000;NPH;Forestal
885799;470010103000000330010000000000;NPH;Forestal
985398;470010110000000640903903140615;PH.Unidad_Predial;Forestal
3016332;470010107000000120902901000185;PH.Unidad_Predial;Forestal
700726;470010106000005770005500000001;Parque_Cementerio.Unidad_Predial;Forestal
3014928;470010110000000640903901010661;PH.Unidad_Predial;Forestal
1037101;470010107000000280903901050047;PH.Unidad_Predial;Forestal
992060;470010110000000400902901990095;PH.Unidad_Predial;Forestal
3024093;470010107000000280904901020234;PH.Unidad_Predial;Forestal
699010;470010113000000920901900000038;PH.Unidad_Predial;Agropecuario
985233;470010110000000620901901060108;PH.Unidad_Predial;Forestal
798958;470010115000002690009000000000;NPH;Forestal
3009501;470010110000000380903901001197;PH.Unidad_Predial;Forestal
797451;470010106000011650001500000001;Parque_Cementerio.Unidad_Predial;Forestal
937450;470010107000001320017000000000;NPH;Forestal
3010431;470010110000000400904901000666;PH.Unidad_Predial;Forestal
966732;470010900000000080002000000000;NPH;Forestal
1033728;470010110000000460801800000082;Condominio.Unidad_Predial;Forestal
3008160;470010110000000530902901010103;PH.Unidad_Predial;Forestal
883112;470010101000001820017000000000;NPH;Forestal
977383;470010108000000020902901050001;PH.Unidad_Predial;Forestal
954872;470010110000000620903901090667;PH.Unidad_Predial;Forestal
1037656;470010110000000640905901010830;PH.Unidad_Predial;Forestal
3016995;470010107000000480901901010058;PH.Unidad_Predial;Forestal
3009765;470010108000000020902901040190;PH.Unidad_Predial;Forestal
983255;470010110000001590901901000106;PH.Unidad_Predial;Agropecuario
3016611;470010107000000120902901040254;PH.Unidad_Predial;Forestal
798661;470010107000001350165000000000;NPH;Forestal
788172;470010109000000290003000000000;NPH;Forestal
982825;470010110000000400902901040119;PH.Unidad_Predial;Forestal
3019845;470010104000000300905901151502;PH.Unidad_Predial;Forestal
3023091;470010110000000400904902141178;PH.Unidad_Predial;Forestal
1029222;470010110000000870902901060211;PH.Unidad_Predial;Forestal
991349;470010110000000710901901010030;PH.Unidad_Predial;Forestal
3012369;470010110000000380901902020119;PH.Unidad_Predial;Forestal
3009825;470010110000000190901900010104;PH.Unidad_Predial;Forestal
3009342;470010104000000290901901100160;PH.Unidad_Predial;Agropecuario
3021720;470010110000000400904901020765;PH.Unidad_Predial;Forestal
671919;470010110000000570901901020035;PH.Unidad_Predial;Forestal
3024525;470010110000000620902901080383;PH.Unidad_Predial;Forestal
3009237;470010107000000020901901010069;PH.Unidad_Predial;Forestal
841392;470010106000009850013000000000;NPH;Forestal
946654;470010107000000150901901070063;PH.Unidad_Predial;Forestal
963117;470010103000001010012000000000;NPH;Forestal
1048786;470010104000000650901901010362;PH.Unidad_Predial;Forestal
788401;470010106000009260027000000000;NPH;Forestal
978440;470010110000000380904901010123;PH.Unidad_Predial;Agropecuario
987075;470010108000000010901903010674;PH.Unidad_Predial;Forestal
3013590;470010110000000710901901010091;PH.Unidad_Predial;Forestal
951119;470010106000011670006000000000;NPH;Forestal
3017271;470010107000000080907901020286;PH.Unidad_Predial;Forestal
797092;470010106000003990021000000000;NPH;Forestal
1056762;470010108000000010901903161024;PH.Unidad_Predial;Forestal
953974;470010110000000530902901100295;PH.Unidad_Predial;Agropecuario
878029;470010103000004620010500000092;Parque_Cementerio.Unidad_Predial;Forestal
947929;470010107000000150901901030045;PH.Unidad_Predial;Forestal
729462;470010106000009130017500000001;Parque_Cementerio.Unidad_Predial;Forestal
975040;470010110000000630901901020116;PH.Unidad_Predial;Forestal
3010770;470010107000000930901901010055;PH.Unidad_Predial;Forestal
1001089;470010104000000010901901050113;PH.Unidad_Predial;Agropecuario
841284;470010106000000740010000000000;NPH;Forestal
786909;470010115000002700003000000000;NPH;Forestal
1017561;470010110000000620903901990551;PH.Unidad_Predial;Forestal
939174;470010800000000670113000000000;NPH;Agropecuario
3013041;470010110000000610903900000222;PH.Unidad_Predial;Forestal
1008755;470010106000010430009000000000;NPH;Forestal
3007929;470010107000000020901901020077;PH.Unidad_Predial;Forestal
1017501;470010106000009130020000000000;NPH;Forestal
800306;470010107000000740901902040186;PH.Unidad_Predial;Forestal
785220;470010106000008170013000000000;NPH;Forestal
1033613;470010107000000020901901080206;PH.Unidad_Predial;Forestal
979713;470010107000000600902901060120;PH.Unidad_Predial;Forestal
982963;470010107000000570903901090188;PH.Unidad_Predial;Forestal
1019433;470010106000001340002000000000;NPH;Forestal
988839;470010110000000530902901010106;PH.Unidad_Predial;Forestal
777429;470010111000001760003500000106;Parque_Cementerio.Unidad_Predial;Forestal
800341;470010107000000280906901010583;PH.Unidad_Predial;Agropecuario
991201;470010110000000660901901000083;PH.Unidad_Predial;Forestal
974752;470010104000000290901901020219;PH.Unidad_Predial;Agropecuario
3010962;470010110000000400904901041086;PH.Unidad_Predial;Forestal
991495;470010107000000740901901010061;PH.Unidad_Predial;Forestal
3018555;470010110000000640903900010747;PH.Unidad_Predial;Forestal
974758;470010107000000150904901070212;PH.Unidad_Predial;Forestal
967047;470010107000000150904901020302;PH.Unidad_Predial;Forestal
3012915;470010110000000380901901010228;PH.Unidad_Predial;Forestal
1065191;470010104000000300904901020116;PH.Unidad_Predial;Forestal
3008430;470010110000002430901901120125;PH.Unidad_Predial;Forestal
968976;470010107000000460901901040032;PH.Unidad_Predial;Forestal
3023154;470010110000000540902901020098;PH.Unidad_Predial;Forestal
3021027;470010107000000490905901110330;PH.Unidad_Predial;Forestal
668788;470010107000000080910901140444;PH.Unidad_Predial;Forestal
776562;470010110000000620903901990522;PH.Unidad_Predial;Forestal
805123;470010107000000150903901020113;PH.Unidad_Predial;Forestal
950835;470010107000000630904901000267;PH.Unidad_Predial;Forestal
3022449;470010110000000400904902081120;PH.Unidad_Predial;Forestal
1004570;470010110000000380901902020290;PH.Unidad_Predial;Forestal
3012525;470010110000002430901901080103;PH.Unidad_Predial;Forestal
772420;470010800000000740006500000001;Parque_Cementerio.Unidad_Predial;Forestal
3009477;470010110000000190905901000499;PH.Unidad_Predial;Agropecuario
1049288;470010108000000020902901010111;PH.Unidad_Predial;Forestal
989286;470010110000000380903901000901;PH.Unidad_Predial;Forestal
3024441;470010107000000280904901180380;PH.Unidad_Predial;Forestal
996392;470010103000000620014000000000;NPH;Forestal
1033546;470010107000000090906901010161;PH.Unidad_Predial;Forestal
3008616;470010110000000610902900000117;PH.Unidad_Predial;Forestal
3017934;470010110000000380903901000702;PH.Unidad_Predial;Forestal
1000384;470010110000000380903900001441;PH.Unidad_Predial;Forestal
3015237;470010110000000620901901010059;PH.Unidad_Predial;Forestal
3015030;470010107000000490905901130334;PH.Unidad_Predial;Forestal
3011112;470010110000000700902901090051;PH.Unidad_Predial;Forestal
964500;470010107000000170903901070126;PH.Unidad_Predial;Forestal
939715;470010105000000200008000000000;NPH;Forestal
973951;470010107000000060133000000000;NPH;Mineria_Hidrocarburos
789302;470010106000000900010000000000;NPH;Forestal
3017283;470010104000000650901901010574;PH.Unidad_Predial;Forestal
973068;470010104000000540901901010102;PH.Unidad_Predial;Agropecuario
1045963;470010110000000380903901001426;PH.Unidad_Predial;Forestal
848629;470010106000009030022000000000;NPH;Forestal
978952;470010110000000380901902040528;PH.Unidad_Predial;Forestal
3008070;470010107000000480901901010021;PH.Unidad_Predial;Forestal
1012282;470010107000000630904901010315;PH.Unidad_Predial;Forestal
3022410;470010107000001570801800000019;Condominio.Unidad_Predial;Forestal
3016044;470010107000000150904901020309;PH.Unidad_Predial;Forestal
991841;470010110000000620903901990554;PH.Unidad_Predial;Forestal
986882;470010110000000480904901990245;PH.Unidad_Predial;Forestal
1060705;470010107000000130903901010096;PH.Unidad_Predial;Forestal
1035592;470010106000000310125000000000;NPH;Forestal
970197;470010104000000300903901010043;PH.Unidad_Predial;Agropecuario
978131;470010110000000190901900010220;PH.Unidad_Predial;Forestal
1030180;470010109000003260019000000000;NPH;Forestal
756301;470010106000009240001500000001;Parque_Cementerio.Unidad_Predial;Forestal
988547;470010110000000380901902110512;PH.Unidad_Predial;Forestal
956442;470010110000000400903901010267;PH.Unidad_Predial;Forestal
785732;470010109000004240018000000000;NPH;Forestal
3022176;470010110000000380906901021521;PH.Unidad_Predial;Forestal
818302;470010106000004520012000000000;NPH;Forestal
3010008;470010108000000180902901000129;PH.Unidad_Predial;Forestal
1056768;470010110000000620903901990511;PH.Unidad_Predial;Forestal
985381;470010113000000830901900000012;PH.Unidad_Predial;Forestal
921558;470010104000000300903901070117;PH.Unidad_Predial;Agropecuario
3020283;470010107000000300905901111107;PH.Unidad_Predial;Forestal
1065104;470010107000000630903901150176;PH.Unidad_Predial;Forestal
3015258;470010110000000710901901070221;PH.Unidad_Predial;Forestal
3013953;470010110000000380903900001483;PH.Unidad_Predial;Forestal
984252;470010110000000380901902020103;PH.Unidad_Predial;Forestal
990986;470010110000000570902900000039;PH.Unidad_Predial;Forestal
951994;470010107000000600902901070123;PH.Unidad_Predial;Forestal
861935;470010106000009040011500000001;Parque_Cementerio.Unidad_Predial;Forestal
3009807;470010110000000190906900000329;PH.Unidad_Predial;Agropecuario
3024585;470010107000000280904901010190;PH.Unidad_Predial;Forestal
3010668;470010107000000130907901010199;PH.Unidad_Predial;Forestal
1025865;470010106000010420013000000000;NPH;Forestal
1051607;470010110000000400903901010224;PH.Unidad_Predial;Forestal
3016206;470010107000000020901901020092;PH.Unidad_Predial;Forestal
988851;470010110000000380904901110185;PH.Unidad_Predial;Forestal
3014577;470010104000000300905901101002;PH.Unidad_Predial;Forestal
887616;470010106000009120006500000001;Parque_Cementerio.Unidad_Predial;Forestal
979885;470010107000001590003000000000;NPH;Forestal
1053492;470010107000000120904901040413;PH.Unidad_Predial;Forestal
1047112;470010107000000690907901130462;PH.Unidad_Predial;Forestal
3008781;470010110000000610902900000157;PH.Unidad_Predial;Forestal
3016896;470010107000000120903901030387;PH.Unidad_Predial;Forestal
3014859;470010110000000380903901051068;PH.Unidad_Predial;Forestal
990894;470010110000000380903901001041;PH.Unidad_Predial;Forestal
3011145;470010107000000190905901070228;PH.Unidad_Predial;Forestal
969084;470010104000000300903901080124;PH.Unidad_Predial;Agropecuario
3008235;470010107000000630904901040353;PH.Unidad_Predial;Forestal
949104;470010108000000010901902160595;PH.Unidad_Predial;Forestal
3021783;470010107000000690907901070272;PH.Unidad_Predial;Forestal
982971;470010110000000640905901010934;PH.Unidad_Predial;Forestal
966639;470010104000000650901901010342;PH.Unidad_Predial;Forestal
1007658;470010107000000970801800000053;Condominio.Unidad_Predial;Forestal
3011928;470010108000000010901902030218;PH.Unidad_Predial;Forestal
801616;470010104000000580010000000000;NPH;Forestal
968700;470010104000000010901901010029;PH.Unidad_Predial;Agropecuario
758829;470010106000003860011500000004;Parque_Cementerio.Unidad_Predial;Forestal
991922;470010110000000380904901030145;PH.Unidad_Predial;Forestal
3016884;470010107000000120902901000128;PH.Unidad_Predial;Forestal
972227;470010104000000650901901010335;PH.Unidad_Predial;Forestal
833474;470010106000009040019000000000;NPH;Forestal
943865;470010107000000080909901050386;PH.Unidad_Predial;Forestal
963364;470010106000000230801800000049;Condominio.Unidad_Predial;Forestal
3014778;470010107000000180902901040070;PH.Unidad_Predial;Forestal
3014724;470010108000000010901901170598;PH.Unidad_Predial;Forestal
753747;470010104000000040012000000000;NPH;Forestal
968574;470010104000000010901901040109;PH.Unidad_Predial;Agropecuario
703769;470010110000000570902900000056;PH.Unidad_Predial;Forestal
3011664;470010110000000400904901020798;PH.Unidad_Predial;Forestal
963594;470010106000007680801800000027;Condominio.Unidad_Predial;Forestal
999805;470010115000006650901900000976;PH.Unidad_Predial;Forestal
795137;470010103000007980003000000000;NPH;Forestal
964915;470010104000000650901901010557;PH.Unidad_Predial;Forestal
799613;470010106000011620016000000000;NPH;Forestal
1052775;470010110000000380903901061073;PH.Unidad_Predial;Forestal
978659;470010110000000640905901081075;PH.Unidad_Predial;Forestal
3015135;470010107000000120902901000177;PH.Unidad_Predial;Forestal
685867;470010106000009040039000000000;NPH;Forestal
1064908;470010107000000530903901010054;PH.Unidad_Predial;Forestal
1054230;470010106000004530010000000000;NPH;Forestal
1046312;470010110000000630901901020124;PH.Unidad_Predial;Forestal
3011406;470010104000000320904901010001;PH.Unidad_Predial;Forestal
846905;470010113000000920901900000049;PH.Unidad_Predial;Agropecuario
3021459;470010110000000400904901020790;PH.Unidad_Predial;Forestal
1029211;470010110000000870901900000042;PH.Unidad_Predial;Forestal
1053196;470010107000000740901902030156;PH.Unidad_Predial;Forestal
788860;470010106000009340011000000000;NPH;Forestal
1056454;470010110000000640903900000436;PH.Unidad_Predial;Forestal
1038394;470010104000000610901901010045;PH.Unidad_Predial;Forestal
987539;470010108000000140902901060103;PH.Unidad_Predial;Forestal
3012279;470010107000001630801800000016;Condominio.Unidad_Predial;Forestal
940863;470010104000000300903901030092;PH.Unidad_Predial;Agropecuario
972515;470010107000000150904901020300;PH.Unidad_Predial;Forestal
943692;470010104000000280902902010079;PH.Unidad_Predial;Forestal
3022896;470010110000000580902901990072;PH.Unidad_Predial;Forestal
1034814;470010107000000130902901010065;PH.Unidad_Predial;Forestal
989621;470010107000000740901901070218;PH.Unidad_Predial;Forestal
989723;470010115000001840011000000000;NPH;Forestal
974865;470010104000000300904901010001;PH.Unidad_Predial;Forestal
3020337;470010107000000100902901040072;PH.Unidad_Predial;Forestal
979162;470010107000000600902901090134;PH.Unidad_Predial;Forestal
974310;470010104000000160003000000000;NPH;Forestal
1015629;470010107000000150901901020040;PH.Unidad_Predial;Forestal
1032338;470010106000003960001000000000;NPH;Forestal
3020484;470010104000000300905901030034;PH.Unidad_Predial;Forestal
1033920;470010107000000300901901000044;PH.Unidad_Predial;Forestal
1064833;470010108000000020902901010099;PH.Unidad_Predial;Forestal
1039013;470010104000000640901901030004;PH.Unidad_Predial;Forestal
3019527;470010107000000130908901040223;PH.Unidad_Predial;Forestal
840878;470010114000001290001500000017;Parque_Cementerio.Unidad_Predial;Forestal
1052783;470010110000000190901901030133;PH.Unidad_Predial;Forestal
3015810;470010107000000190905901140261;PH.Unidad_Predial;Forestal
968611;470010104000000630901901130048;PH.Unidad_Predial;Forestal
902566;470010106000009330005500000001;Parque_Cementerio.Unidad_Predial;Forestal
706044;470010106000004050011000000000;NPH;Forestal
3015465;470010107000000570903901010138;PH.Unidad_Predial;Forestal
1003004;470010106000008090015000000000;NPH;Forestal
939668;470010104000000350009000000000;NPH;Agropecuario
972289;470010106000000560901904040218;PH.Unidad_Predial;Forestal
973911;470010104000000610901901040022;PH.Unidad_Predial;Forestal
3009024;470010110000000400903901090503;PH.Unidad_Predial;Forestal
1017792;470010107000000150904901030192;PH.Unidad_Predial;Forestal
952554;470010108000000020902901020127;PH.Unidad_Predial;Forestal
767454;470010107000001290016200000001;Informal;Forestal
850526;470010900000002030019500000001;Parque_Cementerio.Unidad_Predial;Agropecuario
3018291;470010107000000630903901010249;PH.Unidad_Predial;Forestal
3015585;470010110000000400904901080981;PH.Unidad_Predial;Forestal
799487;470010106000009300028000000000;NPH;Forestal
3021537;470010110000000700902901100059;PH.Unidad_Predial;Forestal
3018339;470010107000001210901901030052;PH.Unidad_Predial;Forestal
1060422;470010110000000190906900000348;PH.Unidad_Predial;Agropecuario
1037104;470010107000000280903901050066;PH.Unidad_Predial;Forestal
989238;470010110000000640903904011171;PH.Unidad_Predial;Forestal
942076;470010107000000430902901010073;PH.Unidad_Predial;Forestal
1015461;470010102000003390019000000000;NPH;Forestal
3015447;470010110000000870902901030187;PH.Unidad_Predial;Forestal
1004154;470010108000000010901901040359;PH.Unidad_Predial;Forestal
3023349;470010107000000500902901080088;PH.Unidad_Predial;Forestal
3012519;470010110000000380901902050517;PH.Unidad_Predial;Forestal
972003;470010104000000650901901010361;PH.Unidad_Predial;Forestal
3025287;470010104000000290901901050113;PH.Unidad_Predial;Agropecuario
3012591;470010107000000370901901120038;PH.Unidad_Predial;Forestal
3020130;470010107000000480901901010028;PH.Unidad_Predial;Forestal
3012996;470010107000000280904901020237;PH.Unidad_Predial;Forestal
3014952;470010108000000020902901020116;PH.Unidad_Predial;Forestal
3019827;470010107000000090906901010167;PH.Unidad_Predial;Forestal
965637;470010107000000060901901080043;PH.Unidad_Predial;Forestal
989880;470010110000000190901900010045;PH.Unidad_Predial;Forestal
3017154;470010104000000030902901020022;PH.Unidad_Predial;Agropecuario
953314;470010108000000010901901040355;PH.Unidad_Predial;Forestal
659818;470010107000000030006000000000;NPH;Forestal
771603;470010900000002030014500000001;Parque_Cementerio.Unidad_Predial;Agropecuario
762643;470010106000008290003500000001;Parque_Cementerio.Unidad_Predial;Forestal
3010749;470010110000000640905901020983;PH.Unidad_Predial;Forestal
1034568;470010107000000690907901030401;PH.Unidad_Predial;Forestal
3023121;470010110000000400904901000621;PH.Unidad_Predial;Forestal
3016662;470010107000000080904901030122;PH.Unidad_Predial;Forestal
3021624;470010107000001630801800000009;Condominio.Unidad_Predial;Forestal
3022068;470010107000001570801800000035;Condominio.Unidad_Predial;Forestal
985672;470010108000000010901902040311;PH.Unidad_Predial;Forestal
779335;470010104000000910903901000184;PH.Unidad_Predial;Forestal
703456;470010106000009040035500000001;Parque_Cementerio.Unidad_Predial;Forestal
3021333;470010107000001620801800000001;Condominio.Unidad_Predial;Forestal
1012231;470010107000000120902902060282;PH.Unidad_Predial;Forestal
967019;470010107000000460903901040183;PH.Unidad_Predial;Forestal
968034;470010107000000460903901010161;PH.Unidad_Predial;Forestal
772379;470010114000000720003500000001;Parque_Cementerio.Unidad_Predial;Forestal
3014676;470010107000000690907901030400;PH.Unidad_Predial;Forestal
970180;470010104000000650901901040462;PH.Unidad_Predial;Forestal
972074;470010107000000150901901010010;PH.Unidad_Predial;Forestal
789623;470010113000000770801800000025;Condominio.Unidad_Predial;Forestal
1029168;470010110000000380903900001164;PH.Unidad_Predial;Forestal
985482;470010107000000740901902040167;PH.Unidad_Predial;Forestal
3016110;470010104000000170902901040077;PH.Unidad_Predial;Agropecuario
756512;470010113000001220024500000001;Parque_Cementerio.Unidad_Predial;Forestal
1017651;470010107000000190905901070226;PH.Unidad_Predial;Forestal
3023769;470010104000000290901901020047;PH.Unidad_Predial;Agropecuario
1019870;470010106000009200019000000000;NPH;Forestal
1009751;470010104000000650901901040457;PH.Unidad_Predial;Forestal
995304;470010105000000200017000000000;NPH;Forestal
3007809;470010104000000290901901130184;PH.Unidad_Predial;Agropecuario
764506;470010107000000610048500000006;Informal;Forestal
983869;470010107000000570903901010086;PH.Unidad_Predial;Forestal
985426;470010110000000400903901000156;PH.Unidad_Predial;Forestal
975618;470010110000000630901901020098;PH.Unidad_Predial;Forestal
3014196;470010110000000620901901040090;PH.Unidad_Predial;Forestal
1028649;470010115000006220026000000000;NPH;Forestal
3010806;470010104000000020903901010270;PH.Unidad_Predial;Agropecuario
685071;470010110000000620903901086622;PH.Unidad_Predial;Forestal
963089;470010103000000590801800000064;Condominio.Unidad_Predial;Forestal
989374;470010110000000380903901000831;PH.Unidad_Predial;Forestal
3011880;470010108000000010901903030824;PH.Unidad_Predial;Forestal
989283;470010108000000160903901090194;PH.Unidad_Predial;Forestal
836649;470010106000004510009000000000;NPH;Forestal
989350;470010107000000740901902040169;PH.Unidad_Predial;Forestal
1017294;470010110000000380903901010961;PH.Unidad_Predial;Forestal
3017535;470010107000000120902901000162;PH.Unidad_Predial;Forestal
969280;470010104000000540901901010049;PH.Unidad_Predial;Agropecuario
983537;470010110000000710901901040170;PH.Unidad_Predial;Forestal
3007632;470010110000000680902901010058;PH.Unidad_Predial;Forestal
3022716;470010107000000630903901090147;PH.Unidad_Predial;Forestal
3016812;470010107000000270905901010225;PH.Unidad_Predial;Agropecuario
788873;470010106000009200026000000000;NPH;Forestal
789164;470010106000000790010000000000;NPH;Forestal
1025184;470010107000000690907901010500;PH.Unidad_Predial;Forestal
798445;470010106000000310024000000000;NPH;Forestal
979544;470010107000000600902901010065;PH.Unidad_Predial;Forestal
3011778;470010110000000610902900000140;PH.Unidad_Predial;Forestal
857060;470010106000011330001500000018;Parque_Cementerio.Unidad_Predial;Forestal
3025245;470010110000000620902901990161;PH.Unidad_Predial;Forestal
801127;470010106000008320015000000000;NPH;Forestal
767211;470010110000001230001200000001;Informal;Forestal
1049048;470010110000000640905901021005;PH.Unidad_Predial;Forestal
3014568;470010107000000280905901110535;PH.Unidad_Predial;Forestal
3025248;470010107000000500902901050073;PH.Unidad_Predial;Forestal
3013374;470010110000000400904901161222;PH.Unidad_Predial;Forestal
3023907;470010104000000020902901030144;PH.Unidad_Predial;Forestal
979370;470010110000000480904901020093;PH.Unidad_Predial;Forestal
3019956;470010107000000020901901010072;PH.Unidad_Predial;Forestal
981936;470010110000000710901901070218;PH.Unidad_Predial;Forestal
942719;470010107000000150901901050055;PH.Unidad_Predial;Forestal
754937;470010106000009470003500000001;Parque_Cementerio.Unidad_Predial;Forestal
3024468;470010110000000400904901000578;PH.Unidad_Predial;Forestal
1008235;470010110000002430901901110119;PH.Unidad_Predial;Forestal
1049660;470010107000000570903901010118;PH.Unidad_Predial;Forestal
962385;470010113000000350801800000031;Condominio.Unidad_Predial;Forestal
791345;470010106000005040002000000000;NPH;Forestal
791803;470010103000004620010500000277;Parque_Cementerio.Unidad_Predial;Forestal
1021249;470010109000003340013000000000;NPH;Forestal
770928;470010110000000260001200000009;Informal;Forestal
3020766;470010104000000290901901020015;PH.Unidad_Predial;Agropecuario
3024969;470010110000000540902901010047;PH.Unidad_Predial;Forestal
975509;470010107000000630901901070083;PH.Unidad_Predial;Forestal
842004;470010106000009960016500000001;Parque_Cementerio.Unidad_Predial;Forestal
770161;470010106000012130007500000001;Parque_Cementerio.Unidad_Predial;Forestal
